"gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
"ZNF549",0.184858120969839,0.037469188193023,0.111600249289483,0.0667292586456002,0.456031999816,0.642330594746991,0.192241391681447,"Not significant"
"S100A12",0.299966605036556,0.00061190632507987,0.00354152408974774,0.342363666284166,8.15360931393533e-05,0.000750591499192459,3.1245963584877,"Significant"
"C1orf24",0.579471969401112,9.48943511953528e-13,8.58793878317943e-11,0.160621040808164,0.0712404772975638,0.179683124644552,0.74549270874464,"Not significant"
"LOC650152",0.419209206258014,9.3223868648718e-07,1.200316945411e-05,0.246122477928276,0.00528259765899073,0.0235021882409457,1.62889169956978,"Not significant"
"RPL18",-0.397668733867315,3.6639259467031e-06,3.99569626758142e-05,0.0377754244866887,0.67328135263531,0.809785139638195,0.091630197229679,"Not significant"
"LOC441876",-0.276461205773502,0.00165343276344445,0.00834570960141348,0.109121482805705,0.221999595143187,0.40134699006896,0.396479989698155,"Not significant"
"LOC654103",-0.0810561021496656,0.364980325595978,0.568794687316024,-0.301319541858213,0.000576379231675338,0.0037763346587812,2.42292952549108,"Significant"
"ATP6V0E1",0.452672715776623,9.12782193142614e-08,1.6287012196649e-06,0.383161910265808,8.73934279672317e-06,0.000114338598763785,3.94180713443139,"Significant"
"LYZ",0.101679622496224,0.2553325170206,0.451562733522703,0.319586708259547,0.000249785156832889,0.00189398843715434,2.72262267670307,"Significant"
"HBD",-0.474459343816296,1.74899342273385e-08,3.94999331441302e-07,-0.286699817734084,0.0010835623249638,0.00639937665111839,2.19386232760426,"Not significant"
"HIST1H2BK",0.305798088781372,0.000471872238099245,0.0028394722885288,0.252587791768068,0.00417030671658326,0.0194082032339101,1.71201466871866,"Not significant"
"HLA-H",0.305595306043201,0.000476198752325799,0.00286140062330183,0.0868480065017521,0.331604936206782,0.52403019843236,0.280643685087576,"Not significant"
"ZNF430",-0.109634026028417,0.219822906853547,0.409516809591144,-0.325254934133203,0.00019058923188685,0.00151693593326203,2.81903276095244,"Significant"
"LOC649548",-0.53930951750632,6.07786868645121e-11,3.23717924086116e-09,-0.034234155123299,0.702389543309762,0.829204708074092,0.0813382407257962,"Not significant"
"DAPP1",-0.0624173352285318,0.48571958855222,0.679467285425927,-0.383708276039518,8.46411819777037e-06,0.000111421021386318,3.95303286472051,"Significant"
"PSMD12",-0.062847869175589,0.482709689154736,0.676724483060643,-0.164484245657693,0.0646134920538195,0.167048611157434,0.777157130736237,"Not significant"
"COX4I1",-0.0483329964932396,0.589462408888725,0.760488423426051,0.233152000600064,0.00834038968822014,0.0339265746428343,1.46945998617895,"Not significant"
"ATP6V1B2",0.510434670954993,8.75973784650428e-10,3.18477231907805e-08,0.287401644244259,0.00105201176263169,0.0062438225845838,2.20454944571707,"Not significant"
"NFE2",0.277278712966423,0.00159949888643934,0.00811653741103821,-0.126423531851191,0.156680766274251,0.315267229510621,0.501321169697248,"Not significant"
"S100A6",0.291169646912699,0.000896520983758434,0.0049245202595524,0.104125167003822,0.244019516236765,0.427318647525632,0.369248154829007,"Not significant"
"GPX1",-0.330604102483621,0.000146931950742337,0.0010245734336825,-0.274839908017365,0.00176531391534433,0.00957600965850542,2.01881542456557,"Not significant"
"SERPINA1",0.422254153006637,7.62284529731467e-07,1.0088541022364e-05,0.195722766452984,0.0274365892546218,0.0869695286704083,1.06063288356907,"Not significant"
"ECGF1",0.49476656849885,3.36762158655509e-09,9.82900133365886e-08,0.268775467952098,0.00224741145466176,0.0116799472811062,1.93255911746132,"Not significant"
"TKT",0.587224469324908,3.9770089985744e-13,3.87820036415246e-11,0.458320822539293,6.01328630388669e-08,1.71334394246303e-06,5.76615544653827,"Significant"
"LOC400963",-0.291622175789135,0.000879335722915862,0.0048455737617445,-0.0104142407173461,0.907489860519041,0.952139189807216,0.0212995590246036,"Not significant"
"EFHD2",0.515243483306744,5.71455338679881e-10,2.22903021175924e-08,0.201283692784444,0.0232560903308337,0.0764237169061448,1.11677184400206,"Not significant"
"CFL1",0.148227353729807,0.0962880721333,0.228581959501953,0.0932287304853428,0.297171158680546,0.487992244712737,0.311587079852262,"Not significant"
"FTHL12",-0.392177828578606,5.11621776612841e-06,5.38059754990969e-05,-0.269191447422934,0.00221088003337284,0.0115377578841791,1.93787857880033,"Not significant"
"SAT1",0.558075974013513,9.32560736853748e-12,6.27334106377097e-10,0.345671453892302,6.87934314792661e-05,0.000651401559121887,3.18615120629122,"Significant"
"TAGLN2",-0.10700663820437,0.231142180729889,0.423732594359026,-0.294297549476768,0.000783752463971572,0.00487959124995318,2.3116165561376,"Not significant"
"PROK2",0.594836942775596,1.65505723816532e-13,1.78710665472108e-11,0.140104140009891,0.116172986174997,0.255645601257478,0.592361675521209,"Not significant"
"GLRX5",-0.428900352417015,4.8789734856229e-07,6.811880905926e-06,-0.395789942395026,4.11010667492344e-06,6.01548422538679e-05,4.22072940773408,"Significant"
"VIM",0.452840690301926,9.0162043457253e-08,1.61336191418281e-06,0.573955787015296,1.7377281699748e-12,1.85252131476254e-10,9.73223678640909,"Significant"
"MYH9",0.391600853145898,5.29706948304666e-06,5.54363440615519e-05,0.215983923567078,0.0147358261686633,0.0531068114277898,1.27484977315979,"Not significant"
"AP2S1",-0.285415900996147,0.00114352751630139,0.00606706216419792,-0.0363866458613685,0.684642064517458,0.817089378084912,0.0877304351615645,"Not significant"
"RHOG",0.332478915647861,0.000133975084456547,0.000944697071144133,0.154729715986505,0.082395784771368,0.199787543278995,0.699431593456606,"Not significant"
"LOC647361",-0.274327663587268,0.00180206597507395,0.00897531728824093,-0.00180744685766978,0.983909744473432,0.991039525230486,0.00390902437730048,"Not significant"
"LOC645683",-0.34989131914499,5.52319272520784e-05,0.00043329593318835,0.101899427637566,0.254301217600097,0.440099401085646,0.356449222451315,"Not significant"
"FAM115A",-0.0810777954249813,0.364851576546875,0.568765153624315,-0.266085858801239,0.00249709856699114,0.0127484786621206,1.89454163860786,"Not significant"
"CD44",0.515093503157474,5.7917764041864e-10,2.25216850931879e-08,0.394073041865667,4.56239930816286e-06,6.58550798589038e-05,4.18141071926559,"Significant"
"EVI2B",0.16775129091444,0.0594094624227354,0.159605250262394,-0.0258493537131359,0.772982884700021,0.874581681163108,0.0581996235531292,"Not significant"
"ATP6V0B",0.288647955520552,0.000998045836936568,0.00540461369166748,-0.130265382191901,0.144364562397544,0.297637304380875,0.526312637402232,"Not significant"
"C8orf37",0.0224367237181073,0.802293077295057,0.896588261522958,-0.21195512092652,0.0167457763711091,0.0588089039252838,1.23055691486147,"Not significant"
"LYL1",-0.446771675319272,1.40046852761625e-07,2.36721239062571e-06,-0.371694559338067,1.68839996444376e-05,0.000197942472998325,3.70346100817015,"Significant"
"RPL11",-0.440258260741833,2.22554220040384e-07,3.52326664125074e-06,-0.0553871122309038,0.536255961558978,0.70911719420069,0.149281984014903,"Not significant"
"RPL8",-0.44192447049856,1.97867618583298e-07,3.18703675796235e-06,0.0491941827509832,0.582839702435311,0.745635313412488,0.127473531908089,"Not significant"
"AHR",-0.0106161093043143,0.905704845882823,0.952140574024985,-0.262974268310595,0.00281704909729166,0.0140707044349337,1.85168415952714,"Not significant"
"RPL19",-0.353755048180697,4.50491497359401e-05,0.000361759195086663,0.135425745063229,0.128993362145991,0.275145739570241,0.560437207531945,"Not significant"
"PPA2",0.066368745554889,0.458474846335204,0.656662158463619,-0.15080317145216,0.0905783342162814,0.214098112603103,0.66938716124209,"Not significant"
"LOC644029",-0.287546431552972,0.00104560827385308,0.00562103815424565,0.0801636962799475,0.370301011018911,0.562754644290232,0.24968091217587,"Not significant"
"S100A11",0.270255860792062,0.00211983815313705,0.0103238498054152,0.0606782323214818,0.49797924849465,0.678177975147607,0.168656318697096,"Not significant"
"FLJ22662",0.574450851747297,1.64664954572101e-12,1.37634737278388e-10,0.541231715292353,5.04272994297696e-11,4.27171860725109e-09,8.36939736350364,"Significant"
"GAPDH",0.423134496777295,7.18928085550741e-07,9.60059007663009e-06,0.555718299083642,1.18782077415179e-11,1.1538371759415e-09,8.93785547244483,"Significant"
"RASSF2",0.542315286465064,4.53659770623465e-11,2.52513853299021e-09,0.366509845894678,2.25566764443215e-05,0.000254600010167198,3.59414158333925,"Significant"
"ATP5B",-0.290314454220006,0.000929840165733133,0.00507238697521246,0.171229867297269,0.0542513723374728,0.146875097023402,0.833051833495921,"Not significant"
"LOC389435",-0.344140074916045,7.44419096861137e-05,0.000563442841694625,0.205471627009869,0.0204799245877393,0.0691895290322189,1.15995962559545,"Not significant"
"GNS",0.615091902301111,1.43010765087316e-14,1.86425276623409e-12,0.40214899744157,2.77780091753868e-06,4.29015919486529e-05,4.36752659215822,"Significant"
"MCM8",-0.00934196149644947,0.916978971595211,0.958266830586247,-0.178607523499067,0.0445277630874616,0.126368900955384,0.898359791601464,"Not significant"
"RPS15A",-0.102808967380839,0.250064223968639,0.44629111235206,-0.0410345342794278,0.64691188331742,0.790848205655149,0.101906866404444,"Not significant"
"DEFA1",0.0245830806780971,0.783823700316269,0.885426565923896,0.371511513813035,1.70589971704712e-05,0.000199714895212604,3.6995895432044,"Significant"
"BLZF1",-0.117380140895024,0.188753257524419,0.369617310558598,-0.116665372879591,0.191478477614737,0.363212083893852,0.439839711139058,"Not significant"
"ARPC5",0.174500320803951,0.0497442161130048,0.139335864304953,-0.0742188072300844,0.406947006377345,0.597931421681225,0.22334862352549,"Not significant"
"TUBA1B",-0.0699809581640374,0.434328088114559,0.634604818449049,0.0648718326182369,0.468695114331115,0.653001460929035,0.185085847097501,"Not significant"
"OCIAD1",-0.077500509021899,0.386460314897432,0.589877756628314,-0.18732121444683,0.0349588033977579,0.105156448431874,0.978164090238613,"Not significant"
"FAM129A",0.45252232912746,9.22887261025005e-08,1.64323571126172e-06,0.0478013656747361,0.59356780073448,0.754182733128568,0.122523414906831,"Not significant"
"SNX3",0.240024958794763,0.00656674103768094,0.0271954959287267,0.0923528955643879,0.301752409115279,0.4931308375973,0.307037838313345,"Not significant"
"LASP1",0.445031324799674,1.58647879984973e-07,2.63248152287311e-06,0.263975615295425,0.00271026386875454,0.0136347787790433,1.86535190398712,"Not significant"
"LOC653232",-0.252716284907394,0.0041505080977096,0.0184264396030132,0.319005645061904,0.000256731254464983,0.00193676210827121,2.71292372022561,"Significant"
"LOC645317",0.125209092141679,0.160733285417412,0.330680245957695,0.447695521804823,1.31038764820862e-07,3.28694345376676e-06,5.48320776714694,"Significant"
"LOC388524",-0.434810884213872,3.25447807135297e-07,4.83635049008679e-06,-0.0757665194086572,0.397206496997116,0.588707997522853,0.230100064312764,"Not significant"
"CALM2",0.358093134643663,3.57225634521782e-05,0.000292941321347246,0.347872448075558,6.13733719175348e-05,0.000592287174558211,3.22746767151051,"Significant"
"CD68",0.0656074366012328,0.463657234732985,0.660690551010828,0.158456826895471,0.0751871426562735,0.186957236814507,0.728257719342189,"Not significant"
"RPL37A",-0.526471510317227,2.05310057829676e-10,9.54786644165772e-09,-0.170218562486107,0.055711397151039,0.149796199735277,0.824499204359744,"Not significant"
"LOC389787",-0.415486603999392,1.18913852085901e-06,1.48991713377948e-05,-0.115957652540043,0.194204891951557,0.366486714417133,0.435941764433246,"Not significant"
"HCLS1",0.283323446704403,0.0012477783726165,0.00654128419164904,0.171474605575522,0.0539028237045273,0.146225649096107,0.834976442125817,"Not significant"
"TMEM17",0.159172033638453,0.073863832474645,0.188075819819705,0.0387677174096599,0.665208728853984,0.803880417370545,0.0948085506777727,"Not significant"
"IFNGR2",0.663348615463111,1.93577777312093e-17,3.10205305693945e-15,0.22959002838806,0.00941658460363731,0.0374209211882659,1.42688552570676,"Not significant"
"HCST",-0.112949530889092,0.206107525733801,0.392591171076646,0.0206822203568055,0.817472548888451,0.902289719114001,0.0446539910502674,"Not significant"
"LRAP",0.1245638858319,0.162917880559221,0.333782651220639,-0.0132496697149166,0.882464043584082,0.939008326532394,0.0273305566678197,"Not significant"
"MSN",0.335385931978644,0.000115970640131166,0.00083220346122647,0.15412062506679,0.0836247994241707,0.201930735071764,0.694797573794408,"Not significant"
"FRAT2",0.582583261024402,6.71217282960596e-13,6.16319548248381e-11,0.173672315538803,0.0508549173603282,0.139908022511591,0.8541573817725,"Not significant"
"YWHAZ",0.503880749455804,1.55139713060013e-09,5.09550919174525e-08,0.348161569429281,6.04562950912252e-05,0.000584782748250725,3.23300544803725,"Significant"
"RPS28",-0.577494412292749,1.18031620855721e-12,1.02752856370556e-10,-0.217436645554471,0.0140644374126879,0.0512153974331764,1.29059945279433,"Not significant"
"GUK1",-0.48240184437947,9.30017862063772e-09,2.30980448091436e-07,-0.43777005081284,2.64960776076507e-07,5.91494956992799e-06,5.22804895375716,"Significant"
"PRDX5",-0.0541262594658248,0.545588215063064,0.726528936911888,-0.0656358158570802,0.46346347459939,0.648549839114859,0.188056644065832,"Not significant"
"DMC1",-0.0184375805632876,0.836990843150449,0.915802906800863,-0.195662745243671,0.0274849940434158,0.0870900459871913,1.06003148012293,"Not significant"
"CLIC1",0.583732828448123,5.90061459736979e-13,5.51871980130954e-11,0.434463051030763,3.33366913461566e-07,7.2428136232984e-06,5.14009269019822,"Significant"
"ANKRD30B",0.0357414872025217,0.689943961762313,0.828141717623239,-0.181683696236997,0.0409265272490242,0.118818856718295,0.925114630745097,"Not significant"
"CD97",0.238434069927593,0.00694443199675953,0.0285387492537866,0.0701118145028749,0.433467192415613,0.622207131586763,0.206065015421098,"Not significant"
"SERF2",-0.271412250679061,0.00202478983644032,0.00993015350779765,-0.338322055300229,0.000100094601181695,0.000888595649657821,3.05129581728717,"Significant"
"MCART1",0.182892194867756,0.0395800827312605,0.116480910215906,0.0167618467346846,0.851627809729485,0.922266876075419,0.0351433891026514,"Not significant"
"SULT1A1",-0.0443275292474845,0.620705979276928,0.782499460471426,-0.144588830861574,0.104833966511463,0.237764154283051,0.623853619736293,"Not significant"
"WAS",0.244136076506998,0.00567389652278591,0.0240359593562503,0.316752937564497,0.000285386689237137,0.00210949622946813,2.67582124654313,"Significant"
"RPS3",-0.458312949720172,6.01681719794338e-08,1.14679624153831e-06,-0.0687211635996058,0.442665965528292,0.630279175253328,0.20046704194939,"Not significant"
"C10orf58",-0.225590054184394,0.0107693404535447,0.0409964951536891,-0.362893894380693,2.75258394658543e-05,0.000300835184674817,3.52167137148297,"Significant"
"LOC653314",-0.445625315963465,1.52048716947382e-07,2.54347983356329e-06,0.00242846785431241,0.978382456351309,0.987845100704012,0.00531114972767215,"Not significant"
"LOC653778",-0.239953715946488,0.00658325618500626,0.0272504347414565,-0.382977414594703,8.83417277392176e-06,0.000115399248608046,3.93779701896574,"Significant"
"RHOA",0.20156578433134,0.0230594460542419,0.0764969149892763,0.23132886612253,0.0088768206782962,0.0356646329360035,1.44776224142287,"Not significant"
"NFKBIA",0.493442656585332,3.76185031599934e-09,1.06975409829155e-07,0.18509665381398,0.0372196264789779,0.110256515081197,0.95759573854752,"Not significant"
"TIMP1",0.201523273898193,0.0230889882091147,0.0765646308624117,0.277186044510694,0.0016055311181612,0.00886990720285852,2.05208092374181,"Not significant"
"CEBPD",0.4889899201014,5.440159212518e-09,1.46227527380065e-07,0.319495912115424,0.000250858940082192,0.00189986757180249,2.7212766700155,"Significant"
"EIF4A1",0.154504149653728,0.0828492314424982,0.204792858867864,0.606451197552515,4.15201746602522e-14,5.61616168966282e-12,11.2505603973317,"Significant"
"FKSG30",0.311465637278978,0.000364658594835357,0.00227484393440683,0.223295695207905,0.0116199346596391,0.0442077629066778,1.35450146161227,"Not significant"
"SELL",0.30038872666688,0.000600611366754212,0.00348737165385858,0.0981219845962104,0.272424557889723,0.460670555905773,0.336609545108503,"Not significant"
