"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
1.97578193162554,8.62815591420802,5.0623877890773,1.21859331852031e-05,0.000874573672408038,3.21361043966391,"ILMN_1775011","NOL10",-0.577704870013464,1.15330485060719e-12,1.01101033924831e-10,-0.679595752474538,1.57727263948186e-18,2.64550682244827e-16,15.5774911141365,"Significant"
-1.15516708921901,9.36986838818562,-5.53576974359548,2.83365899169639e-06,0.000353664511143809,4.59511752303703,"ILMN_1685774","LOC647340",0.276397733868482,0.00165768861259417,0.00836122449965049,0.659930164581562,3.21671447920433e-17,5.18777689630139e-15,14.2850187093013,"Significant"
-0.650662640500969,7.85252349818057,-4.50082790529656,6.7376454691346e-05,0.00273786271299064,1.59845202423682,"ILMN_1672191","ATP5F1",0.333460759374525,0.000127621786110294,0.000905992245132301,0.659618688572737,3.36795627301175e-17,5.39709629762437e-15,14.2678398329717,"Significant"
-0.48717331114926,7.3434907962606,-5.90092832303767,9.16835794018893e-07,0.000167581787473798,5.66455464280062,"ILMN_1725183","TBCE",0.416743439409543,1.09568470393232e-06,1.3852427872479e-05,0.656842684961986,5.06018725286925e-17,8.05754753765427e-15,14.0937971235718,"Significant"
0.744978507982574,7.65012201672216,4.02540142317655,0.000277215249709759,0.00706566290971835,0.269465625220072,"ILMN_1728331","ACPT",-0.487311607471882,6.24317776886631e-09,1.6293787291173e-07,-0.656404247531194,5.39412017697015e-17,8.53526223474164e-15,14.0687831312157,"Significant"
-0.729827217107752,7.03113653556038,-6.60787718973196,1.04046809258408e-07,4.4154751584679e-05,7.72558548009404,"ILMN_1771966","BCCIP",0.483236201778326,8.69499327168211e-09,2.18103026642323e-07,0.655515700453723,6.13799921562083e-17,9.65162014161279e-15,14.0153997789356,"Significant"
0.496459367575812,7.9732148588806,5.02809561542738,1.35382468110858e-05,0.000931123269999165,3.11403809375973,"ILMN_2356068","CDC2L5",-0.368534217609306,2.01564120713258e-05,0.00017706535310841,-0.651657712666512,1.07021231673083e-16,1.67238954513235e-14,13.7766625560855,"Significant"
0.405455286264823,7.07068898891012,3.78571698817555,0.000556081359542871,0.0113931312299625,-0.380859523179787,"ILMN_1813650","INPP5F",-0.31698818456543,0.000282261424206867,0.00181761330218085,-0.650412815214443,1.27830997554167e-16,1.98524695522548e-14,13.7021854613842,"Significant"
0.383795162815105,7.01881727507912,3.42042301104539,0.00156126109660258,0.0231031610968756,-1.3387881730922,"ILMN_1658519","SLC13A3",-0.47961555530545,1.16281970243569e-08,2.77516128643114e-07,-0.648948152401791,1.57386077788628e-16,2.42924928287367e-14,13.614527916804,"Significant"
0.594441689670732,9.43608685556334,5.53278687957797,2.85988979134869e-06,0.000355143006328728,4.58638580128479,"ILMN_1731648","FOXJ2",-0.419398636984843,9.20691570870012e-07,1.18788098623172e-05,-0.647977514436888,1.80533247498925e-16,2.76953413038137e-14,13.557593278452,"Significant"
0.787419869281616,10.1586834481736,6.47711856650018,1.55347073661861e-07,5.5745612028822e-05,7.34625787381089,"ILMN_1662331","PDSS2",-0.516521469130707,5.09558345042395e-10,2.02847759539899e-08,-0.646947336363608,2.08722079691983e-16,3.18256897149733e-14,13.4972221756975,"Significant"
-0.33213408381303,6.50618941528149,-5.16066782512242,9.00937303361476e-06,0.000702371297379395,3.49946037408091,"ILMN_1786469","FBXO22",0.568128058399645,3.25310112056901e-12,2.52607318186406e-10,0.646080342614618,2.35728316933019e-16,3.57270405163725e-14,13.4470029575071,"Significant"
-1.17272073456022,11.6916808611046,-6.87070477708093,4.66400166710028e-08,2.67785027481759e-05,8.48432870710215,"ILMN_1690342","LTA4H",0.496552128266053,2.89837941772515e-09,8.67066917604601e-08,0.641843161478289,4.24855754561532e-16,6.36246781488903e-14,13.196374401567,"Significant"
-0.427249589851497,9.36084248896296,-3.35972653060173,0.00184626283099487,0.0258545666975732,-1.49346084945507,"ILMN_1656913","MDH1",0.0820097605572787,0.359346879066586,0.562974539537719,0.633381569784784,1.34078039319852e-15,1.98427611249891e-13,12.7023978957951,"Significant"
